"site_yr","site_code","survey_year","species_name","total_per50m2","minN","location","ecoregion","latitude","longitude","n_sites_byspp","n_obs_byspp","log_count","n_site_species"
"SI25_2019","SI25",2019,"Astralium tentoriiforme",16.5,3,"Solitary Islands","Tweed-Moreton",-30,153,5,1233,1.25527250510331,5
"SI25_2019","SI25",2019,"Centrostephanus rodgersii",294,294,"Solitary Islands","Tweed-Moreton",-30,153,5,1919,2.64443858946784,5
"SI25_2019","SI25",2019,"Phyllacanthus parvispinus",17.5,17.5,"Solitary Islands","Tweed-Moreton",-30,153,5,857,1.41912930774198,5
"SI19_2019","SI19",2019,"Astralium tentoriiforme",3.5,2,"Solitary Islands","Tweed-Moreton",-30,153,6,1233,0.653212513775344,6
"SI19_2019","SI19",2019,"Centrostephanus rodgersii",154,125,"Solitary Islands","Tweed-Moreton",-30,153,7,1919,2.33545790068938,7
"SI19_2019","SI19",2019,"Echinaster luzonicus",10.5,1,"Solitary Islands","Tweed-Moreton",-30,153,6,129,1.04139268515823,6
"SI19_2019","SI19",2019,"Fromia polypora",1,1,"Solitary Islands","Tweed-Moreton",-30,153,4,553,0.176091259055681,4
"SI19_2019","SI19",2019,"Pentagonaster duebeni",2,1,"Solitary Islands","Tweed-Moreton",-30,153,5,952,0.397940008672038,5
"SI19_2019","SI19",2019,"Phyllacanthus parvispinus",3,1.5,"Solitary Islands","Tweed-Moreton",-30,153,7,857,0.574031267727719,7
"SI19_2019","SI19",2019,"Holothuria hilla",3.5,1,"Solitary Islands","Tweed-Moreton",-30,153,4,30,0.602059991327962,4
"SI19_2019","SI19",2019,"Ovula ovum",1,1,"Solitary Islands","Tweed-Moreton",-30,153,4,37,0.176091259055681,4
"SYD19_2009","SYD19",2009,"Astralium tentoriiforme",62.2,4,"Sydney","Manning-Hawkesbury",-34,151,9,1233,1.80753502806885,9
"SYD19_2009","SYD19",2009,"Cabestana spengleri",2,1,"Sydney","Manning-Hawkesbury",-34,151,5,823,0.397940008672038,5
"SYD19_2009","SYD19",2009,"Cenolia trichoptera",4,1,"Sydney","Manning-Hawkesbury",-34,151,8,1923,0.653212513775344,8
"SYD19_2009","SYD19",2009,"Centrostephanus rodgersii",190,50,"Sydney","Manning-Hawkesbury",-34,151,9,1919,2.33243845991561,9
"SYD19_2009","SYD19",2009,"Phyllacanthus parvispinus",10.3333333333333,1,"Sydney","Manning-Hawkesbury",-34,151,9,857,1.03476210625921,9
"SYD19_2009","SYD19",2009,"Ranella australasia",1.5,1,"Sydney","Manning-Hawkesbury",-34,151,6,656,0.301029995663981,6
"SYD19_2009","SYD19",2009,"Doriprismatica atromarginata",1,1,"Sydney","Manning-Hawkesbury",-34,151,6,288,0.176091259055681,6
"SYD19_2009","SYD19",2009,"Octopus tetricus",1,1,"Sydney","Manning-Hawkesbury",-34,151,5,318,0.176091259055681,5
"SYD19_2009","SYD19",2009,"Turbo torquatus",7,2,"Sydney","Manning-Hawkesbury",-34,151,6,1239,0.903089986991944,6
"SYD34_2016","SYD34",2016,"Octopus tetricus",3,1,"Sydney","Manning-Hawkesbury",-34,151,5,318,0.544068044350276,5
"SYD34_2016","SYD34",2016,"Pseudoboletia indiana",6.66666666666667,1,"Sydney","Manning-Hawkesbury",-34,151,7,104,0.855317205195943,7
"SYD34_2016","SYD34",2016,"Sepia plangon",1.5,1,"Sydney","Manning-Hawkesbury",-34,151,5,75,0.301029995663981,5
"SYD34_2016","SYD34",2016,"Centrostephanus rodgersii",285,97,"Sydney","Manning-Hawkesbury",-34,151,11,1919,2.52309583825257,11
"SYD34_2016","SYD34",2016,"Doriprismatica atromarginata",1,1,"Sydney","Manning-Hawkesbury",-34,151,4,288,0.176091259055681,4
"JMP-S10_2018","JMP-S10",2018,"Centrostephanus tenuispinus",14.75,1,"Jurien","Houtman",-30,115,6,395,1.1832698436828,6
"JMP-S10_2018","JMP-S10",2018,"Phyllacanthus irregularis",2,1,"Jurien","Houtman",-30,115,5,621,0.397940008672038,5
"JMP-S10_2018","JMP-S10",2018,"Turbo kenwilliamsi",1.25,1,"Jurien","Houtman",-30,115,4,300,0.243038048686294,4
"JMP-S10_2018","JMP-S10",2018,"Turbo torquatus",4,1,"Jurien","Houtman",-30,115,6,1239,0.653212513775344,6
"JMP-S15_2018","JMP-S15",2018,"Heliocidaris erythrogramma",8.25,3.5,"Jurien","Houtman",-30,115,7,2169,1,7
"JMP-S15_2018","JMP-S15",2018,"Panulirus cygnus",2.5,1,"Jurien","Houtman",-30,115,5,380,0.477121254719662,5
"JMP-S15_2018","JMP-S15",2018,"Phyllacanthus irregularis",2.75,1,"Jurien","Houtman",-30,115,7,621,0.511883360978874,7
"JMP-S15_2018","JMP-S15",2018,"Chromodoris westraliensis",2,1,"Jurien","Houtman",-30,115,5,378,0.397940008672038,5
"JMP-S15_2018","JMP-S15",2018,"Centrostephanus tenuispinus",2.5,1,"Jurien","Houtman",-30,115,7,395,0.477121254719662,7
"JMP-S9_2018","JMP-S9",2018,"Centrostephanus tenuispinus",1,1,"Jurien","Houtman",-30,115,7,395,0.176091259055681,7
"JMP-S9_2018","JMP-S9",2018,"Panulirus cygnus",1.66666666666667,1,"Jurien","Houtman",-30,115,7,380,0.335792101923193,7
"JMP-S9_2018","JMP-S9",2018,"Phyllacanthus irregularis",2.66666666666667,1.5,"Jurien","Houtman",-30,115,7,621,0.533602610672111,7
"JMP-S9_2018","JMP-S9",2018,"Dicathais orbita",1,1,"Jurien","Houtman",-30,115,7,1606,0.176091259055681,7
"JMP-S9_2018","JMP-S9",2018,"Chromodoris westraliensis",1,1,"Jurien","Houtman",-30,115,4,378,0.176091259055681,4
"JMP-S24_2018","JMP-S24",2018,"Heliocidaris erythrogramma",11,1,"Jurien","Houtman",-30,115,7,2169,1.06069784035361,7
"JMP-S24_2018","JMP-S24",2018,"Panulirus cygnus",1.5,1,"Jurien","Houtman",-30,115,5,380,0.301029995663981,5
"JMP-S24_2018","JMP-S24",2018,"Phyllacanthus irregularis",11.75,2.25,"Jurien","Houtman",-30,115,7,621,1.10974723771323,7
"JMP-S24_2018","JMP-S24",2018,"Dicathais orbita",1,1,"Jurien","Houtman",-30,115,6,1606,0.176091259055681,6
"JMP-S3_2018","JMP-S3",2018,"Centrostephanus tenuispinus",10,1.5,"Jurien","Houtman",-30,115,6,395,1.03140846425162,6
"JMP-S3_2018","JMP-S3",2018,"Dicathais orbita",3,1,"Jurien","Houtman",-30,115,7,1606,0.544068044350276,7
"JMP-S3_2018","JMP-S3",2018,"Panulirus cygnus",2,1,"Jurien","Houtman",-30,115,5,380,0.397940008672038,5
"JMP-S3_2018","JMP-S3",2018,"Phyllacanthus irregularis",5,1.5,"Jurien","Houtman",-30,115,6,621,0.75966784468963,6
"JMP-S3_2018","JMP-S3",2018,"Heliocidaris erythrogramma",1.33333333333333,1,"Jurien","Houtman",-30,115,6,2169,0.263241434774581,6
"JMP-S3_2018","JMP-S3",2018,"Campanile symbolicum",4,1.5,"Jurien","Houtman",-30,115,5,176,0.676693609624867,5
"JMP-S3_2018","JMP-S3",2018,"Turbo torquatus",1,1,"Jurien","Houtman",-30,115,7,1239,0.176091259055681,7
"JMP-S42_2018","JMP-S42",2018,"Centrostephanus tenuispinus",61,3,"Jurien","Houtman",-30,115,8,395,1.79588001734408,8
"JMP-S42_2018","JMP-S42",2018,"Dicathais orbita",7.75,1,"Jurien","Houtman",-30,115,8,1606,0.916453948549925,8
"JMP-S42_2018","JMP-S42",2018,"Turbo kenwilliamsi",8.5,1.5,"Jurien","Houtman",-30,115,6,300,0.966141732739033,6
"JMP-S42_2018","JMP-S42",2018,"Fromia polypora",1,1,"Jurien","Houtman",-30,115,7,553,0.176091259055681,7
"JMP-S41_2018","JMP-S41",2018,"Dicathais orbita",3.25,1,"Jurien","Houtman",-31,115,5,1606,0.574031267727719,5
"JMP-S41_2018","JMP-S41",2018,"Fromia polypora",1,1,"Jurien","Houtman",-31,115,5,553,0.176091259055681,5
"JMP-S19_2018","JMP-S19",2018,"Turbo torquatus",14.5,1,"Jurien","Houtman",-31,115,5,1239,1.17609125905568,5
"JMP-S19_2018","JMP-S19",2018,"Centrostephanus tenuispinus",4,1,"Jurien","Houtman",-31,115,4,395,0.653212513775344,4
"JMP-S19_2018","JMP-S19",2018,"Heliocidaris erythrogramma",4,1,"Jurien","Houtman",-31,115,4,2169,0.653212513775344,4
"JMP-S20_2018","JMP-S20",2018,"Campanile symbolicum",3.66666666666667,1,"Jurien","Houtman",-31,115,4,176,0.619788758288394,4
"JMP-S20_2018","JMP-S20",2018,"Centrostephanus tenuispinus",1,1,"Jurien","Houtman",-31,115,4,395,0.176091259055681,4
"JMP-S20_2018","JMP-S20",2018,"Heliocidaris erythrogramma",3,3,"Jurien","Houtman",-31,115,6,2169,0.653212513775344,6
"JMP-S20_2018","JMP-S20",2018,"Panulirus cygnus",2.33333333333333,2,"Jurien","Houtman",-31,115,5,380,0.522878745280338,5
"JMP-S20_2018","JMP-S20",2018,"Phyllacanthus irregularis",2,1.33333333333333,"Jurien","Houtman",-31,115,5,621,0.425968732272281,5
"JMP-S20_2018","JMP-S20",2018,"Turbo kenwilliamsi",4,1,"Jurien","Houtman",-31,115,5,300,0.653212513775344,5
"JMP-S39_2018","JMP-S39",2018,"Heliocidaris erythrogramma",1,1,"Jurien","Houtman",-31,115,5,2169,0.176091259055681,5
"JMP-S39_2018","JMP-S39",2018,"Panulirus cygnus",22,3.33333333333333,"Jurien","Houtman",-31,115,5,380,1.37413709399941,5
"JMP-S39_2018","JMP-S39",2018,"Australostichopus mollis",2.5,1,"Jurien","Houtman",-31,115,4,651,0.477121254719662,4
"JMP-S29_2018","JMP-S29",2018,"Campanile symbolicum",9.5,2.25,"Jurien","Houtman",-31,115,6,176,1.02632893872235,6
"JMP-S29_2018","JMP-S29",2018,"Cenolia trichoptera",2,1,"Jurien","Houtman",-31,115,5,1923,0.397940008672038,5
"JMP-S29_2018","JMP-S29",2018,"Panulirus cygnus",1,1,"Jurien","Houtman",-31,115,6,380,0.176091259055681,6
"JMP-S29_2018","JMP-S29",2018,"Phyllacanthus irregularis",1.5,1,"Jurien","Houtman",-31,115,5,621,0.301029995663981,5
"JMP-S29_2018","JMP-S29",2018,"Chromodoris westraliensis",1,1,"Jurien","Houtman",-31,115,4,378,0.176091259055681,4
"JMP-S29_2018","JMP-S29",2018,"Australostichopus mollis",1.5,1,"Jurien","Houtman",-31,115,5,651,0.301029995663981,5
"JMP-S29_2018","JMP-S29",2018,"Heliocidaris erythrogramma",1.33333333333333,1,"Jurien","Houtman",-31,115,6,2169,0.263241434774581,6
"JMP-S16_2018","JMP-S16",2018,"Campanile symbolicum",1,1,"Jurien","Houtman",-31,115,5,176,0.176091259055681,5
"JMP-S16_2018","JMP-S16",2018,"Heliocidaris erythrogramma",9.25,9.25,"Jurien","Houtman",-31,115,6,2169,1.14223299179471,6
"JMP-S16_2018","JMP-S16",2018,"Panulirus cygnus",5.5,1,"Jurien","Houtman",-31,115,5,380,0.778151250383644,5
"JMP-S16_2018","JMP-S16",2018,"Chromodoris westraliensis",1.33333333333333,1,"Jurien","Houtman",-31,115,4,378,0.263241434774581,4
"JMP-S16_2018","JMP-S16",2018,"Phyllacanthus irregularis",5.75,1.75,"Jurien","Houtman",-31,115,6,621,0.821185882608846,6
"JMP-S16_2018","JMP-S16",2018,"Cenolia trichoptera",1,1,"Jurien","Houtman",-31,115,4,1923,0.176091259055681,4
"JMP-S16_2018","JMP-S16",2018,"Turbo kenwilliamsi",2,1,"Jurien","Houtman",-31,115,5,300,0.397940008672038,5
"JMP-S26_2018","JMP-S26",2018,"Centrostephanus tenuispinus",6.66666666666667,1,"Jurien","Houtman",-31,115,7,395,0.855317205195943,7
"JMP-S26_2018","JMP-S26",2018,"Fromia polypora",1.33333333333333,1,"Jurien","Houtman",-31,115,6,553,0.263241434774581,6
"JMP-S26_2018","JMP-S26",2018,"Phyllacanthus irregularis",3,1,"Jurien","Houtman",-31,115,7,621,0.544068044350276,7
"JMP-S26_2018","JMP-S26",2018,"Turbo kenwilliamsi",4,1,"Jurien","Houtman",-31,115,4,300,0.653212513775344,4
"JMP-S26_2018","JMP-S26",2018,"Turbo jourdani",1,1,"Jurien","Houtman",-31,115,5,92,0.176091259055681,5
"JMP-S26_2018","JMP-S26",2018,"Dicathais orbita",1,1,"Jurien","Houtman",-31,115,5,1606,0.176091259055681,5
"JMP-S26_2018","JMP-S26",2018,"Chromodoris westraliensis",1,1,"Jurien","Houtman",-31,115,5,378,0.176091259055681,5
"JMP-S1_2018","JMP-S1",2018,"Dicathais orbita",5,1,"Jurien","Houtman",-30,115,6,1606,0.740362689494244,6
"JMP-S1_2018","JMP-S1",2018,"Rhinoclavis bituberculata",3,1,"Jurien","Houtman",-30,115,5,77,0.544068044350276,5
"JMP-S1_2018","JMP-S1",2018,"Centrostephanus tenuispinus",1,1,"Jurien","Houtman",-30,115,5,395,0.176091259055681,5
"JMP-S1_2018","JMP-S1",2018,"Heliocidaris erythrogramma",88.6666666666667,3,"Jurien","Houtman",-30,115,7,2169,1.95504601472293,7
"JMP-S1_2018","JMP-S1",2018,"Panulirus cygnus",10.3333333333333,1,"Jurien","Houtman",-30,115,6,380,1.03476210625921,6
"JMP-S1_2018","JMP-S1",2018,"Turbo torquatus",4,1,"Jurien","Houtman",-30,115,7,1239,0.653212513775344,7
"JMP-S1_2018","JMP-S1",2018,"Campanile symbolicum",1,1,"Jurien","Houtman",-30,115,4,176,0.176091259055681,4
"JMP-S7_2018","JMP-S7",2018,"Centrostephanus tenuispinus",11,1.5,"Jurien","Houtman",-30,115,7,395,1.07003786660776,7
"JMP-S7_2018","JMP-S7",2018,"Heliocidaris erythrogramma",13.75,5.75,"Jurien","Houtman",-30,115,7,2169,1.22076165397514,7
"JMP-S7_2018","JMP-S7",2018,"Turbo torquatus",9.5,1,"Jurien","Houtman",-30,115,7,1239,1,7
"JMP-S7_2018","JMP-S7",2018,"Campanile symbolicum",2.5,2,"Jurien","Houtman",-30,115,5,176,0.544068044350276,5
"JMP-S7_2018","JMP-S7",2018,"Dicathais orbita",3.66666666666667,2,"Jurien","Houtman",-30,115,7,1606,0.669006780958576,7
"JMP-S7_2018","JMP-S7",2018,"Turbo kenwilliamsi",6,2.25,"Jurien","Houtman",-30,115,5,300,0.852784868680548,5
"JMP-S31_2018","JMP-S31",2018,"Centrostephanus tenuispinus",66,4.66666666666667,"Jurien","Houtman",-30,115,6,395,1.83463260633609,6
"JMP-S31_2018","JMP-S31",2018,"Chromodoris westraliensis",11,1,"Jurien","Houtman",-30,115,4,378,1.06069784035361,4
"JMP-S31_2018","JMP-S31",2018,"Dicathais orbita",2.5,2.25,"Jurien","Houtman",-30,115,6,1606,0.559308010907013,6
"JMP-S30_2018","JMP-S30",2018,"Campanile symbolicum",9.25,1,"Jurien","Houtman",-31,115,6,176,0.989004615698537,6
"JMP-S30_2018","JMP-S30",2018,"Heliocidaris erythrogramma",8.25,2,"Jurien","Houtman",-31,115,6,2169,0.966141732739033,6
"JMP-S30_2018","JMP-S30",2018,"Panulirus cygnus",3.25,1.5,"Jurien","Houtman",-31,115,6,380,0.602059991327962,6
"JMP-S30_2018","JMP-S30",2018,"Phyllacanthus irregularis",2,1,"Jurien","Houtman",-31,115,4,621,0.397940008672038,4
"JMP-S30_2018","JMP-S30",2018,"Turbo kenwilliamsi",1.33333333333333,1,"Jurien","Houtman",-31,115,4,300,0.263241434774581,4
"JMP-S27_2018","JMP-S27",2018,"Campanile symbolicum",20,6.5,"Jurien","Houtman",-31,115,6,176,1.36642295722597,6
"JMP-S27_2018","JMP-S27",2018,"Dicathais orbita",2.33333333333333,1,"Jurien","Houtman",-31,115,4,1606,0.45229767099463,4
"JMP-S27_2018","JMP-S27",2018,"Heliocidaris erythrogramma",25.5,7,"Jurien","Houtman",-31,115,6,2169,1.46239799789896,6
"JMP-S27_2018","JMP-S27",2018,"Panulirus cygnus",7.66666666666667,1,"Jurien","Houtman",-31,115,5,380,0.91204482964487,5
"JMP-S27_2018","JMP-S27",2018,"Turbo kenwilliamsi",5.25,1,"Jurien","Houtman",-31,115,4,300,0.75966784468963,4
"JMP-S27_2018","JMP-S27",2018,"Turbo torquatus",13,1.66666666666667,"Jurien","Houtman",-31,115,6,1239,1.14092684199243,6
"JMP-S22_2018","JMP-S22",2018,"Campanile symbolicum",5,1,"Jurien","Houtman",-31,115,4,176,0.740362689494244,4
"JMP-S22_2018","JMP-S22",2018,"Centrostephanus tenuispinus",3.25,1,"Jurien","Houtman",-31,115,4,395,0.574031267727719,4
"JMP-S22_2018","JMP-S22",2018,"Heliocidaris erythrogramma",1,1,"Jurien","Houtman",-31,115,4,2169,0.176091259055681,4
"JMP-S22_2018","JMP-S22",2018,"Panulirus cygnus",7,1,"Jurien","Houtman",-31,115,5,380,0.8750612633917,5
"JMP-S22_2018","JMP-S22",2018,"Phyllacanthus irregularis",1.5,1,"Jurien","Houtman",-31,115,5,621,0.301029995663981,5
"JMP-S28_2018","JMP-S28",2018,"Turbo torquatus",2.5,1,"Jurien","Houtman",-31,115,4,1239,0.477121254719662,4
"JMP-S28_2018","JMP-S28",2018,"Fromia polypora",2.66666666666667,1,"Jurien","Houtman",-31,115,5,553,0.500602350569185,5
"JMP-S28_2018","JMP-S28",2018,"Centrostephanus tenuispinus",4,1.33333333333333,"Jurien","Houtman",-31,115,5,395,0.669006780958576,5
"JMP-S4_2018","JMP-S4",2018,"Centrostephanus tenuispinus",2.5,1,"Jurien","Houtman",-30,115,7,395,0.477121254719662,7
"JMP-S4_2018","JMP-S4",2018,"Heliocidaris erythrogramma",2.25,1,"Jurien","Houtman",-30,115,7,2169,0.439332693830263,7
"JMP-S4_2018","JMP-S4",2018,"Phyllacanthus irregularis",2.33333333333333,1,"Jurien","Houtman",-30,115,6,621,0.45229767099463,6
"JMP-S4_2018","JMP-S4",2018,"Turbo torquatus",1,1,"Jurien","Houtman",-30,115,5,1239,0.176091259055681,5
"JMP-S4_2018","JMP-S4",2018,"Panulirus cygnus",2,1,"Jurien","Houtman",-30,115,7,380,0.397940008672038,7
"JMP-S4_2018","JMP-S4",2018,"Turbo kenwilliamsi",1,1,"Jurien","Houtman",-30,115,4,300,0.176091259055681,4
"JMP-S23_2018","JMP-S23",2018,"Campanile symbolicum",6,1,"Jurien","Houtman",-30,115,5,176,0.812913356642856,5
"JMP-S23_2018","JMP-S23",2018,"Heliocidaris erythrogramma",11.25,5.25,"Jurien","Houtman",-30,115,6,2169,1.14223299179471,6
"JMP-S23_2018","JMP-S23",2018,"Phyllacanthus irregularis",1.75,1.66666666666667,"Jurien","Houtman",-30,115,6,621,0.412180447786648,6
"JMP-S23_2018","JMP-S23",2018,"Panulirus cygnus",3,1,"Jurien","Houtman",-30,115,6,380,0.544068044350276,6
"JMP-S23_2018","JMP-S23",2018,"Turbo kenwilliamsi",2,2,"Jurien","Houtman",-30,115,4,300,0.477121254719662,4
"JMP-S23_2018","JMP-S23",2018,"Dicathais orbita",3,1,"Jurien","Houtman",-30,115,4,1606,0.544068044350276,4
"JMP-S23_2018","JMP-S23",2018,"Turbo torquatus",1,1,"Jurien","Houtman",-30,115,5,1239,0.176091259055681,5
"JMP-S32_2018","JMP-S32",2018,"Centrostephanus tenuispinus",1.5,1,"Jurien","Houtman",-30,115,5,395,0.301029995663981,5
"JMP-S32_2018","JMP-S32",2018,"Fromia polypora",4,1,"Jurien","Houtman",-30,115,4,553,0.653212513775344,4
"JMP-S32_2018","JMP-S32",2018,"Dicathais orbita",1.5,1,"Jurien","Houtman",-30,115,7,1606,0.301029995663981,7
"JMP-S32_2018","JMP-S32",2018,"Panulirus cygnus",3,1,"Jurien","Houtman",-30,115,5,380,0.544068044350276,5
"JMP-S32_2018","JMP-S32",2018,"Turbo torquatus",1,1,"Jurien","Houtman",-30,115,6,1239,0.176091259055681,6
"JMP-S38_2018","JMP-S38",2018,"Chromodoris westraliensis",1.5,1,"Jurien","Houtman",-31,115,5,378,0.301029995663981,5
"JMP-S38_2018","JMP-S38",2018,"Heliocidaris erythrogramma",40.5,1,"Jurien","Houtman",-31,115,6,2169,1.61278385671974,6
"JMP-S38_2018","JMP-S38",2018,"Panulirus cygnus",7,2.5,"Jurien","Houtman",-31,115,5,380,0.916453948549925,5
"JMP-S38_2018","JMP-S38",2018,"Scutus antipodes",1,1,"Jurien","Houtman",-31,115,4,291,0.176091259055681,4
"JMP-S38_2018","JMP-S38",2018,"Turbo torquatus",8.75,1,"Jurien","Houtman",-31,115,5,1239,0.966141732739033,5
"JMP-S38_2018","JMP-S38",2018,"Pentagonaster duebeni",2.66666666666667,1.5,"Jurien","Houtman",-31,115,6,952,0.533602610672111,6
"JMP-S38_2018","JMP-S38",2018,"Australostichopus mollis",1,1,"Jurien","Houtman",-31,115,4,651,0.176091259055681,4
"JMP-S38_2018","JMP-S38",2018,"Petricia vernicina",1,1,"Jurien","Houtman",-31,115,5,1072,0.176091259055681,5
"JMP-S18_2018","JMP-S18",2018,"Australostichopus mollis",3.33333333333333,1.66666666666667,"Jurien","Houtman",-31,115,5,651,0.619788758288394,5
"JMP-S18_2018","JMP-S18",2018,"Campanile symbolicum",1.33333333333333,1.33333333333333,"Jurien","Houtman",-31,115,4,176,0.301029995663981,4
"JMP-S18_2018","JMP-S18",2018,"Panulirus cygnus",5,1,"Jurien","Houtman",-31,115,6,380,0.740362689494244,6
"JMP-S18_2018","JMP-S18",2018,"Phyllacanthus irregularis",4.5,2,"Jurien","Houtman",-31,115,6,621,0.740362689494244,6
"JMP-S18_2018","JMP-S18",2018,"Heliocidaris erythrogramma",1.5,1.5,"Jurien","Houtman",-31,115,5,2169,0.352182518111362,5
"JMP-S18_2018","JMP-S18",2018,"Stichopus ludwigi",1,1,"Jurien","Houtman",-31,115,4,76,0.176091259055681,4
"JMP-S13_2018","JMP-S13",2018,"Dicathais orbita",2,1,"Jurien","Houtman",-30,115,5,1606,0.397940008672038,5
"JMP-S13_2018","JMP-S13",2018,"Heliocidaris erythrogramma",29.25,2.5,"Jurien","Houtman",-30,115,6,2169,1.48429983934679,6
"JMP-S13_2018","JMP-S13",2018,"Panulirus cygnus",4.75,1.25,"Jurien","Houtman",-30,115,6,380,0.730378468587643,6
"JMP-S13_2018","JMP-S13",2018,"Turbo kenwilliamsi",13.6666666666667,3,"Jurien","Houtman",-30,115,4,300,1.18089014193745,4
"JMP-S13_2018","JMP-S13",2018,"Turbo torquatus",7.5,2.75,"Jurien","Houtman",-30,115,4,1239,0.948168361727132,4
"JMP-S12_2018","JMP-S12",2018,"Astralium tentorium",2.75,1,"Jurien","Houtman",-30,115,4,221,0.511883360978874,4
"JMP-S12_2018","JMP-S12",2018,"Heliocidaris erythrogramma",106,2,"Jurien","Houtman",-30,115,7,2169,2.02938377768521,7
"JMP-S12_2018","JMP-S12",2018,"Turbo kenwilliamsi",3,1,"Jurien","Houtman",-30,115,6,300,0.544068044350276,6
"JMP-S12_2018","JMP-S12",2018,"Dicathais orbita",1,1,"Jurien","Houtman",-30,115,6,1606,0.176091259055681,6
"JMP-S12_2018","JMP-S12",2018,"Turbo torquatus",2,1,"Jurien","Houtman",-30,115,7,1239,0.397940008672038,7
"JMP-S12_2018","JMP-S12",2018,"Rhinoclavis bituberculata",1,1,"Jurien","Houtman",-30,115,4,77,0.176091259055681,4
"JMP-S12_2018","JMP-S12",2018,"Panulirus cygnus",2,2,"Jurien","Houtman",-30,115,5,380,0.477121254719662,5
"JMP-S2_2018","JMP-S2",2018,"Campanile symbolicum",1,1,"Jurien","Houtman",-30,115,4,176,0.176091259055681,4
"JMP-S2_2018","JMP-S2",2018,"Heliocidaris erythrogramma",11.75,1.33333333333333,"Jurien","Houtman",-30,115,6,2169,1.09400502236465,6
"JMP-S2_2018","JMP-S2",2018,"Turbo torquatus",27.3333333333333,1,"Jurien","Houtman",-30,115,7,1239,1.44456522076394,7
"JMP-S2_2018","JMP-S2",2018,"Panulirus cygnus",5.33333333333333,1,"Jurien","Houtman",-30,115,6,380,0.765916793966632,6
"JMP-S8_2018","JMP-S8",2018,"Dicathais orbita",1.33333333333333,1,"Jurien","Houtman",-30,115,7,1606,0.263241434774581,7
"JMP-S8_2018","JMP-S8",2018,"Phyllacanthus irregularis",3,1,"Jurien","Houtman",-30,115,6,621,0.544068044350276,6
"JMP-S8_2018","JMP-S8",2018,"Chromodoris westraliensis",2,1,"Jurien","Houtman",-30,115,5,378,0.397940008672038,5
"JMP-S8_2018","JMP-S8",2018,"Centrostephanus tenuispinus",1,1,"Jurien","Houtman",-30,115,5,395,0.176091259055681,5
"JMP-S8_2018","JMP-S8",2018,"Turbo kenwilliamsi",1,1,"Jurien","Houtman",-30,115,7,300,0.176091259055681,7
"JMP-S8_2018","JMP-S8",2018,"Panulirus cygnus",2,1,"Jurien","Houtman",-30,115,5,380,0.397940008672038,5
